"gameId","playId","nflId","displayName","frameId","time","jerseyNumber","club","playDirection","x","y","s","a","dis","o","dir","event"
2022101300,80,42488,"Bobby McCain",16,"2022-10-13 20:17:00.400000",20,"WAS","left",54.44,27.62,5.94,2.46,0.59,185.12,193.17,"tackle"
2022101300,80,43373,"Kendall Fuller",16,"2022-10-13 20:17:00.400000",29,"WAS","left",71.3,4.4,3.11,4,0.32,167.09,158.61,"tackle"
2022101300,80,44068,"Lucas Patrick",16,"2022-10-13 20:17:00.400000",62,"CHI","left",80.69,19.98,2.66,0.65,0.27,280.32,223.88,"tackle"
2022101300,80,44829,"Jonathan Allen",16,"2022-10-13 20:17:00.400000",93,"WAS","left",80.15,20.32,2.3,0.5,0.24,175.39,226.67,"tackle"
2022101300,80,46082,"Daron Payne",16,"2022-10-13 20:17:00.400000",94,"WAS","left",78.12,25.17,2.7,1.04,0.28,234.85,239.33,"tackle"
2022101300,80,46276,"Equanimeous St. Brown",16,"2022-10-13 20:17:00.400000",19,"CHI","left",63.69,32.34,6.96,2.42,0.7,178.87,180.55,"tackle"
2022101300,80,47809,"Montez Sweat",16,"2022-10-13 20:17:00.400000",90,"WAS","left",83.78,20.62,2.12,1.09,0.22,243.21,217.77,"tackle"
2022101300,80,47856,"David Montgomery",16,"2022-10-13 20:17:00.400000",32,"CHI","left",75.64,17.7,3.01,1.92,0.3,194.47,223.83,"tackle"
2022101300,80,47956,"Cole Holcomb",16,"2022-10-13 20:17:00.400000",55,"WAS","left",66.22,22.29,5.41,1.44,0.54,187.74,188.51,"tackle"
2022101300,80,48159,"Sam Mustipher",16,"2022-10-13 20:17:00.400000",67,"CHI","left",79.05,24.43,3.5,1.03,0.35,264.32,234.79,"tackle"
2022101300,80,52451,"Cole Kmet",16,"2022-10-13 20:17:00.400000",85,"CHI","left",58.31,25.52,4.16,3.64,0.43,187.84,224.04,"tackle"
2022101300,80,52581,"Darnell Mooney",16,"2022-10-13 20:17:00.400000",11,"CHI","left",71.38,4.31,2.35,2.33,0.23,110.22,141.79,"tackle"
2022101300,80,52624,"Kamren Curl",16,"2022-10-13 20:17:00.400000",31,"WAS","left",71.5,41.98,4.62,1.77,0.46,213.86,227.44,"tackle"
