"gameId","playId","nflId","displayName","frameId","time","jerseyNumber","club","playDirection","x","y","s","a","dis","o","dir","event"
2022092200,56,35449,"Tyson Alualu",47,"2022-09-22 20:16:31.099999",94,"PIT","left",82.87,23.36,0.74,0.36,0.07,273.66,278.82,"tackle"
2022092200,56,37104,"Cameron Heyward",47,"2022-09-22 20:16:31.099999",97,"PIT","left",83.58,21.13,0.7,2.56,0.06,0.5,249.05,"tackle"
2022092200,56,41264,"Joel Bitonio",47,"2022-09-22 20:16:31.099999",75,"CLE","left",84.12,21.79,1.03,2.27,0.1,309.67,305.96,"tackle"
2022092200,56,42347,"Amari Cooper",47,"2022-09-22 20:16:31.099999",2,"CLE","left",79.21,22.18,1.54,4.97,0.15,62.41,63.9,"tackle"
2022092200,56,43297,"Jack Conklin",47,"2022-09-22 20:16:31.099999",78,"CLE","left",86.17,23.89,0.27,0.6,0.02,196.47,24.77,"tackle"
2022092200,56,43325,"Myles Jack",47,"2022-09-22 20:16:31.099999",51,"PIT","left",83.5,22.4,0.97,1.31,0.1,353.96,93.64,"tackle"
2022092200,56,43380,"Jacoby Brissett",47,"2022-09-22 20:16:31.099999",7,"CLE","left",93.76,24.23,1.14,0.45,0.11,273.31,279.33,"tackle"
2022092200,56,44841,"David Njoku",47,"2022-09-22 20:16:31.099999",85,"CLE","left",84.27,24.1,0.16,1.14,0.03,263.15,141.44,"tackle"
2022092200,56,44870,"Ethan Pocic",47,"2022-09-22 20:16:31.099999",55,"CLE","left",82.08,23.47,0.75,1.55,0.06,308.74,241.47,"tackle"
2022092200,56,44877,"Larry Ogunjobi",47,"2022-09-22 20:16:31.099999",99,"PIT","left",86.16,22.92,0.54,0.76,0.05,324.07,165.55,"tackle"
2022092200,56,44878,"Ahkello Witherspoon",47,"2022-09-22 20:16:31.099999",25,"PIT","left",83.09,25.19,1.95,1.97,0.2,162.5,231.37,"tackle"
2022092200,56,44906,"Cameron Sutton",47,"2022-09-22 20:16:31.099999",20,"PIT","left",80.45,16.97,2,2.44,0.21,21.43,30.99,"tackle"
2022092200,56,45798,"Michael Dunn",47,"2022-09-22 20:16:31.099999",68,"CLE","left",83.02,23.01,0.96,1.16,0.11,320.21,251.04,"tackle"
2022092200,56,46080,"Minkah Fitzpatrick",47,"2022-09-22 20:16:31.099999",39,"PIT","left",79.65,22.83,2.74,1.74,0.28,280.48,87.04,"tackle"
2022092200,56,46097,"Terrell Edmunds",47,"2022-09-22 20:16:31.099999",34,"PIT","left",83.97,22.98,1.03,1.31,0.11,211.83,157.86,"tackle"
2022092200,56,46104,"Nick Chubb",47,"2022-09-22 20:16:31.099999",24,"CLE","left",83.57,21.81,1.04,2.08,0.11,191.25,204.34,"tackle"
2022092200,56,46235,"Wyatt Teller",47,"2022-09-22 20:16:31.099999",77,"CLE","left",83.12,22.52,0.84,1.18,0.09,71.19,136.49,"tackle"
2022092200,56,47793,"Devin Bush",47,"2022-09-22 20:16:31.099999",55,"PIT","left",83.03,23.63,0.59,0.87,0.06,250.29,273.79,"tackle"
2022092200,56,48089,"Malik Reed",47,"2022-09-22 20:16:31.099999",50,"PIT","left",83.93,23.67,0.59,1.36,0.1,273.89,254.11,"tackle"
2022092200,56,52418,"Jedrick Wills",47,"2022-09-22 20:16:31.099999",71,"CLE","left",83.77,20.41,0.12,1.1,0.01,298.08,208.56,"tackle"
2022092200,56,52510,"Alex Highsmith",47,"2022-09-22 20:16:31.099999",56,"PIT","left",83.15,19.54,0.2,1.21,0.02,25.31,166.28,"tackle"
2022092200,56,52595,"Donovan Peoples-Jones",47,"2022-09-22 20:16:31.099999",11,"CLE","left",83.8,23.41,0.99,1.27,0.1,135.84,208.1,"tackle"
2022092200,56,NA,"football",47,"2022-09-22 20:16:31.099999",NA,"football","left",83.5999984741211,21.8199996948242,0.970000028610229,2.05999994277954,0.109999999403954,NA,NA,"tackle"
