"gameId","playId","nflId","displayName","frameId","time","jerseyNumber","club","playDirection","x","y","s","a","dis","o","dir","event"
2022100600,90,33084,"Matt Ryan",56,"2022-10-06 20:17:10.299999",2,"IND","left",88.46,35.73,2.11,2.19,0.22,266.8,274.97,"tackle"
2022100600,90,35459,"Kareem Jackson",56,"2022-10-06 20:17:10.299999",22,"DEN","left",83.7,16.61,2.63,1.67,0.25,302.4,90.46,"tackle"
2022100600,90,42030,"K'Waun Williams",56,"2022-10-06 20:17:10.299999",21,"DEN","left",80.8,14.89,0.94,2.7,0.1,55.58,173.15,"tackle"
2022100600,90,42393,"Ronald Darby",56,"2022-10-06 20:17:10.299999",23,"DEN","left",78.37,27.14,1.53,1.02,0.16,174.29,181.03,"tackle"
2022100600,90,43307,"Ryan Kelly",56,"2022-10-06 20:17:10.299999",78,"IND","left",81.15,21.39,1.44,1.2,0.15,175.1,205.3,"tackle"
2022100600,90,45011,"D.J. Jones",56,"2022-10-06 20:17:10.299999",97,"DEN","left",84.01,21.19,1.37,1.01,0.14,233.42,236.8,"tackle"
2022100600,90,46074,"Bradley Chubb",56,"2022-10-06 20:17:10.299999",55,"DEN","left",82.93,17.64,0.28,0.96,0.03,199.89,35.15,"tackle"
2022100600,90,46075,"Quenton Nelson",56,"2022-10-06 20:17:10.299999",56,"IND","left",82.09,14.17,3.21,1.6,0.34,125.04,164.39,"tackle"
2022100600,90,46106,"Braden Smith",56,"2022-10-06 20:17:10.299999",72,"IND","left",83.79,19.47,0.68,0.55,0.06,146.32,28.55,"tackle"
2022100600,90,46173,"Nyheim Hines",56,"2022-10-06 20:17:10.299999",21,"IND","left",81.97,17.28,0.21,1.83,0.01,171.59,107.08,"tackle"
2022100600,90,46175,"Josey Jewell",56,"2022-10-06 20:17:10.299999",47,"DEN","left",82.79,15.82,0.48,1.74,0.05,298.5,156.64,"tackle"
2022100600,90,46275,"Matt Pryor",56,"2022-10-06 20:17:10.299999",69,"IND","left",85.37,18.56,1.61,1.02,0.16,233.9,178.56,"tackle"
2022100600,90,47842,"Parris Campbell",56,"2022-10-06 20:17:10.299999",1,"IND","left",78.88,21,0.96,1.3,0.1,138.26,165.77,"tackle"
2022100600,90,47854,"Dre'Mont Jones",56,"2022-10-06 20:17:10.299999",93,"DEN","left",80.02,18.3,1.38,1.85,0.13,31.25,207.1,"tackle"
2022100600,90,48118,"Ashton Dulin",56,"2022-10-06 20:17:10.299999",16,"IND","left",83.77,18.3,0.46,0.51,0.05,248.29,77.14,"tackle"
2022100600,90,52442,"Michael Pittman",56,"2022-10-06 20:17:10.299999",11,"IND","left",75.08,5.69,2.63,1.29,0.26,61.02,29.31,"tackle"
2022100600,90,52706,"Jonas Griffith",56,"2022-10-06 20:17:10.299999",50,"DEN","left",82.82,17.2,0.22,0.18,0.03,164.08,20.8,"tackle"
2022100600,90,53438,"Patrick Surtain",56,"2022-10-06 20:17:10.299999",2,"DEN","left",71.94,6.3,1.75,2.53,0.17,57.71,356.98,"tackle"
2022100600,90,53534,"Baron Browning",56,"2022-10-06 20:17:10.299999",56,"DEN","left",84.44,19.08,0.06,0.76,0.01,253.91,1.33,"tackle"
2022100600,90,53556,"Kylen Granson",56,"2022-10-06 20:17:10.299999",83,"IND","left",84.47,20.36,0.48,0.75,0.05,221.45,355.12,"tackle"
2022100600,90,53581,"Caden Sterns",56,"2022-10-06 20:17:10.299999",30,"DEN","left",76.47,18.4,2.65,2.4,0.28,120.61,123.14,"tackle"
2022100600,90,54542,"Bernhard Raimann",56,"2022-10-06 20:17:10.299999",79,"IND","left",80.49,18.9,1.23,1.57,0.13,249.9,244.4,"tackle"
2022100600,90,NA,"football",56,"2022-10-06 20:17:10.299999",NA,"football","left",82.120002746582,17.2000007629395,0.709999978542328,1.62999999523163,0.0700000002980232,NA,NA,"tackle"
2022100600,111,33084,"Matt Ryan",24,"2022-10-06 20:17:56.500000",2,"IND","left",77.49,16.39,1.55,0.84,0.16,246.3,251.54,"tackle"
2022100600,111,35459,"Kareem Jackson",24,"2022-10-06 20:17:56.500000",22,"DEN","left",76.7,5.93,1.31,3.52,0.14,91.77,187.96,"tackle"
2022100600,111,42030,"K'Waun Williams",24,"2022-10-06 20:17:56.500000",21,"DEN","left",73.55,12.5,4.99,2.05,0.51,140.49,161.71,"tackle"
2022100600,111,42393,"Ronald Darby",24,"2022-10-06 20:17:56.500000",23,"DEN","left",71.91,43.53,1.61,0.38,0.16,170.67,175.46,"tackle"
2022100600,111,43307,"Ryan Kelly",24,"2022-10-06 20:17:56.500000",78,"IND","left",78.71,14.99,4.83,1.64,0.52,191.16,199.3,"tackle"
2022100600,111,45011,"D.J. Jones",24,"2022-10-06 20:17:56.500000",97,"DEN","left",79.69,4.09,5.02,4,0.52,128.52,166.64,"tackle"
